id,family,params,train_trades,train_wins,train_losses,train_ties,train_win_rate,train_expectancy,train_profit_units,train_max_dd_units,train_max_loss_streak,train_positive_month_ratio,train_compound_end,train_compound_return,train_compound_max_dd,validation_trades,validation_wins,validation_losses,validation_ties,validation_win_rate,validation_expectancy,validation_profit_units,validation_max_dd_units,validation_max_loss_streak,validation_positive_month_ratio,validation_compound_end,validation_compound_return,validation_compound_max_dd,neighbor_stability
R126,mean_reversion,"{""adx_max"": 20, ""atr_min"": 0.0004, ""rsi_low"": 30, ""wick_min"": 0.0, ""z"": 1.8}",716,406,307,3,0.5694249649368864,0.024964936886395502,17.799999999999994,-20.000000000000007,6,0.6666666666666666,1.1613972086772406,0.1613972086772406,-0.18562363835120443,475,274,195,6,0.5842217484008528,0.05159914712153517,24.199999999999996,-21.6,8,0.6666666666666666,1.2503993651927783,0.2503993651927783,-0.19676345142589236,0.875
R127,mean_reversion,"{""adx_max"": 20, ""atr_min"": 0.0004, ""rsi_low"": 30, ""wick_min"": 0.2, ""z"": 1.8}",284,155,129,0,0.545774647887324,-0.017605633802816895,-4.999999999999998,-16.999999999999993,7,0.3333333333333333,0.9404215662871571,-0.05957843371284288,-0.15827143846064784,223,125,93,5,0.573394495412844,0.03211009174311925,6.9999999999999964,-14.800000000000004,10,0.6666666666666666,1.0632603312462685,0.06326033124626851,-0.14032110535298392,0.25
R128,mean_reversion,"{""adx_max"": 25, ""atr_min"": 0.0004, ""rsi_low"": 30, ""wick_min"": 0.0, ""z"": 1.8}",2299,1279,1005,15,0.5599824868651488,0.007968476357267947,18.199999999999985,-43.59999999999977,11,0.5,1.0949420598924473,0.0949420598924473,-0.37643201749500854,1353,802,539,12,0.5980611483967189,0.07651006711409396,102.6,-24.400000000000077,12,1.0,2.6467726598798227,1.6467726598798227,-0.21955878507959525,0.875
R129,mean_reversion,"{""adx_max"": 25, ""atr_min"": 0.0004, ""rsi_low"": 30, ""wick_min"": 0.2, ""z"": 1.8}",1051,582,461,8,0.5580057526366251,0.0044103547459252,4.59999999999999,-31.39999999999993,9,0.3333333333333333,1.0042790363999583,0.0042790363999583025,-0.2785841927972367,657,379,270,8,0.5839753466872111,0.05115562403697997,33.199999999999996,-18.79999999999999,15,1.0,1.3584517288809566,0.35845172888095655,-0.1733023056309938,0.25
R130,mean_reversion,"{""adx_max"": 15, ""atr_min"": 0.0004, ""rsi_low"": 35, ""wick_min"": 0.0, ""z"": 1.8}",627,344,278,5,0.5530546623794212,-0.004501607717041805,-2.8000000000000043,-29.799999999999976,6,0.6666666666666666,0.9484340641374126,-0.0515659358625874,-0.2632865933859335,340,191,147,2,0.5650887573964497,0.01715976331360946,5.799999999999999,-20.999999999999996,6,0.6666666666666666,1.0455269665544749,0.04552696655447486,-0.19347670661773397,0.375
R131,mean_reversion,"{""adx_max"": 15, ""atr_min"": 0.0004, ""rsi_low"": 35, ""wick_min"": 0.2, ""z"": 1.8}",202,122,80,0,0.6039603960396039,0.08712871287128714,17.6,-8.599999999999994,7,0.6666666666666666,1.1830428773381791,0.18304287733817914,-0.0833317783165346,139,64,73,2,0.46715328467153283,-0.1591240875912409,-21.799999999999997,-26.399999999999977,7,0.3333333333333333,0.7995456423191766,-0.20045435768082343,-0.23591635764124863,0.0
R132,mean_reversion,"{""adx_max"": 20, ""atr_min"": 0.0004, ""rsi_low"": 35, ""wick_min"": 0.0, ""z"": 1.8}",3560,1985,1550,25,0.5615275813295615,0.010749646393210733,37.99999999999996,-60.39999999999979,9,0.8333333333333334,1.2697197168104828,0.2697197168104828,-0.48342653715352935,1933,1078,838,17,0.5626304801670147,0.012734864300626293,24.39999999999999,-47.59999999999997,11,0.6666666666666666,1.1823517181153367,0.18235171811533668,-0.3848088134761769,0.75
R133,mean_reversion,"{""adx_max"": 20, ""atr_min"": 0.0004, ""rsi_low"": 35, ""wick_min"": 0.2, ""z"": 1.8}",1481,816,657,8,0.5539714867617108,-0.0028513238289205748,-4.200000000000017,-45.59999999999969,8,0.5,0.9038930600231374,-0.0961069399768626,-0.38906130049862564,904,485,408,11,0.5431131019036954,-0.022396416573348288,-20.000000000000014,-36.19999999999997,9,0.3333333333333333,0.7898006174278005,-0.2101993825721995,-0.31027661664660644,0.125
R134,mean_reversion,"{""adx_max"": 25, ""atr_min"": 0.0004, ""rsi_low"": 35, ""wick_min"": 0.0, ""z"": 1.8}",7857,4337,3465,55,0.5558831068956678,0.000589592412201986,4.599999999999881,-135.4000000000035,13,0.5,0.7660851420612792,-0.2339148579387208,-0.7762502068241254,4057,2292,1735,30,0.5691581822696796,0.024484728085423377,98.59999999999992,-60.59999999999994,14,0.6666666666666666,2.2835063400220523,1.2835063400220523,-0.48450100995625056,0.375
R135,mean_reversion,"{""adx_max"": 25, ""atr_min"": 0.0004, ""rsi_low"": 35, ""wick_min"": 0.2, ""z"": 1.8}",3555,1951,1578,26,0.5528478322470955,-0.004873901955228123,-17.20000000000003,-84.80000000000126,11,0.5,0.7308617283112835,-0.2691382716887165,-0.5942202338821168,2003,1098,889,16,0.552591847005536,-0.005334675390035246,-10.60000000000002,-54.99999999999979,11,0.3333333333333333,0.830524127174573,-0.16947587282542698,-0.44281198236182295,0.25
R136,mean_reversion,"{""adx_max"": 15, ""atr_min"": 0.0004, ""rsi_low"": 25, ""wick_min"": 0.0, ""z"": 2.1}",6,4,2,0,0.6666666666666666,0.20000000000000004,1.2000000000000002,-2.0,2,0.5,1.0118415696592897,0.01184156965928973,-0.019899999999999918,2,0,2,0,0.0,-1.0,-2.0,-2.0,2,0.0,0.9801,-0.01990000000000003,-0.01990000000000003,0.25
R137,mean_reversion,"{""adx_max"": 15, ""atr_min"": 0.0004, ""rsi_low"": 25, ""wick_min"": 0.2, ""z"": 2.1}",2,1,1,0,0.5,-0.09999999999999998,-0.19999999999999996,-1.0,1,0.5,0.99792,-0.0020799999999999708,-0.010000000000000009,1,0,1,0,0.0,-1.0,-1.0,-1.0,1,0.0,0.99,-0.010000000000000009,-0.010000000000000009,0.125
R138,mean_reversion,"{""adx_max"": 20, ""atr_min"": 0.0004, ""rsi_low"": 25, ""wick_min"": 0.0, ""z"": 2.1}",112,65,47,0,0.5803571428571429,0.04464285714285713,4.999999999999998,-6.0,5,0.6666666666666666,1.0466192860077201,0.04661928600772014,-0.05885918847523419,69,44,25,0,0.6376811594202898,0.14782608695652177,10.200000000000003,-5.2,5,1.0,1.104442925717288,0.10444292571728808,-0.05098800940379211,0.625
R139,mean_reversion,"{""adx_max"": 20, ""atr_min"": 0.0004, ""rsi_low"": 25, ""wick_min"": 0.2, ""z"": 2.1}",42,22,20,0,0.5238095238095238,-0.057142857142857106,-2.3999999999999986,-6.199999999999999,3,0.5,0.9746206264427313,-0.025379373557268714,-0.06081676136320546,25,12,13,0,0.48,-0.13599999999999995,-3.399999999999999,-4.8,3,0.0,0.9655703361551411,-0.034429663844858904,-0.04771460399636296,0.25
R140,mean_reversion,"{""adx_max"": 25, ""atr_min"": 0.0004, ""rsi_low"": 25, ""wick_min"": 0.0, ""z"": 2.1}",497,270,224,3,0.5465587044534413,-0.016194331983805675,-8.00000000000001,-18.999999999999993,7,0.5,0.9049555740754154,-0.09504442592458462,-0.1771010168531103,311,190,121,0,0.6109324758842444,0.09967845659163986,30.999999999999996,-8.600000000000001,6,1.0,1.34697534694898,0.34697534694898,-0.08333177831653538,0.5
R141,mean_reversion,"{""adx_max"": 25, ""atr_min"": 0.0004, ""rsi_low"": 25, ""wick_min"": 0.2, ""z"": 2.1}",240,133,105,2,0.5588235294117647,0.005882352941176453,1.3999999999999941,-11.600000000000005,7,0.6666666666666666,1.004491354757749,0.004491354757748978,-0.11535435535858629,143,81,62,0,0.5664335664335665,0.01958041958041958,2.8,-11.8,7,0.6666666666666666,1.0225514429944043,0.022551442994404258,-0.11336718030399351,0.125
R142,mean_reversion,"{""adx_max"": 15, ""atr_min"": 0.0004, ""rsi_low"": 30, ""wick_min"": 0.0, ""z"": 2.1}",68,38,29,1,0.5671641791044776,0.0208955223880597,1.4,-8.400000000000002,4,0.6666666666666666,1.0113951425137888,0.011395142513788814,-0.08208318206738263,48,28,19,1,0.5957446808510638,0.0723404255319149,3.4000000000000004,-5.2,5,0.3333333333333333,1.0326748409102495,0.032674840910249525,-0.05098800940379222,0.625
R143,mean_reversion,"{""adx_max"": 15, ""atr_min"": 0.0004, ""rsi_low"": 30, ""wick_min"": 0.2, ""z"": 2.1}",21,10,11,0,0.47619047619047616,-0.14285714285714285,-3.0,-5.199999999999999,3,0.3333333333333333,0.9695996759309756,-0.030400324069024376,-0.051330061983036024,17,9,7,1,0.5625,0.012500000000000011,0.19999999999999996,-3.0,3,0.3333333333333333,1.0013621026884278,0.0013621026884278464,-0.030050725060248307,0.25
R144,mean_reversion,"{""adx_max"": 20, ""atr_min"": 0.0004, ""rsi_low"": 30, ""wick_min"": 0.0, ""z"": 2.1}",673,381,289,3,0.5686567164179105,0.02358208955223879,15.79999999999999,-16.800000000000008,6,0.6666666666666666,1.1403389863755056,0.14033898637550557,-0.15864281130228952,454,258,190,6,0.5758928571428571,0.03660714285714284,16.39999999999999,-22.199999999999996,8,0.6666666666666666,1.1574553796333609,0.15745537963336087,-0.20147741769735505,0.875
R145,mean_reversion,"{""adx_max"": 20, ""atr_min"": 0.0004, ""rsi_low"": 30, ""wick_min"": 0.2, ""z"": 2.1}",262,141,121,0,0.5381679389312977,-0.03129770992366411,-8.199999999999998,-17.000000000000004,7,0.5,0.9115774508235788,-0.08842254917642123,-0.16431839486634015,208,114,89,5,0.5615763546798029,0.01083743842364533,2.1999999999999993,-16.2,10,0.6666666666666666,1.0139883835563432,0.013988383556343242,-0.15214912267834368,0.25
R146,mean_reversion,"{""adx_max"": 25, ""atr_min"": 0.0004, ""rsi_low"": 30, ""wick_min"": 0.0, ""z"": 2.1}",1997,1121,863,13,0.5650201612903226,0.017036290322580624,33.799999999999976,-27.599999999999902,10,0.6666666666666666,1.2954761813315097,0.29547618133150966,-0.2610762461073509,1212,714,487,11,0.5945045795170691,0.07010824313072439,84.2,-24.000000000000004,11,1.0,2.2139086402244166,1.2139086402244166,-0.21658446038505474,0.875
R147,mean_reversion,"{""adx_max"": 25, ""atr_min"": 0.0004, ""rsi_low"": 30, ""wick_min"": 0.2, ""z"": 2.1}",888,500,382,6,0.5668934240362812,0.020408163265306114,17.99999999999999,-13.80000000000001,10,0.5,1.1558737234930678,0.15587372349306783,-0.13569748564701933,570,323,239,8,0.5747330960854092,0.034519572953736664,19.400000000000002,-23.59999999999998,13,1.0,1.1873079620696105,0.18730796206961053,-0.21896677839654366,0.375
R148,mean_reversion,"{""adx_max"": 15, ""atr_min"": 0.0004, ""rsi_low"": 35, ""wick_min"": 0.0, ""z"": 2.1}",534,294,236,4,0.5547169811320755,-0.0015094339622641589,-0.8000000000000007,-26.999999999999993,6,0.6666666666666666,0.9711858925566995,-0.028814107443300485,-0.24210300686734487,299,168,130,1,0.5637583892617449,0.014765100671140933,4.399999999999995,-17.999999999999996,6,0.6666666666666666,1.0326298907362956,0.03262989073629563,-0.16788947689085199,0.375
R149,mean_reversion,"{""adx_max"": 15, ""atr_min"": 0.0004, ""rsi_low"": 35, ""wick_min"": 0.2, ""z"": 2.1}",164,97,67,0,0.5914634146341463,0.06463414634146342,10.600000000000001,-9.999999999999979,7,0.6666666666666666,1.104662605311124,0.10466260531112392,-0.09757196317446237,117,55,61,1,0.47413793103448276,-0.14655172413793102,-17.0,-19.99999999999998,6,0.3333333333333333,0.8396071657452192,-0.1603928342547808,-0.18474242569751886,0.0
R150,mean_reversion,"{""adx_max"": 20, ""atr_min"": 0.0004, ""rsi_low"": 35, ""wick_min"": 0.0, ""z"": 2.1}",2817,1577,1224,16,0.5630132095680114,0.013423777222420562,37.59999999999998,-47.799999999999926,9,0.6666666666666666,1.30237881767821,0.30237881767821007,-0.3955314553039969,1562,867,683,12,0.5593548387096774,0.006838709677419346,10.59999999999999,-39.399999999999935,11,0.3333333333333333,1.045007119063853,0.04500711906385302,-0.3344249634406077,0.75
R151,mean_reversion,"{""adx_max"": 20, ""atr_min"": 0.0004, ""rsi_low"": 35, ""wick_min"": 0.2, ""z"": 2.1}",1117,609,503,5,0.5476618705035972,-0.01420863309352518,-15.8,-42.99999999999976,10,0.16666666666666666,0.8165202074893875,-0.18347979251061253,-0.37342886536371356,692,364,320,8,0.5321637426900585,-0.042105263157894736,-28.8,-38.59999999999988,9,0.0,0.7292827800970421,-0.27071721990295794,-0.3323699314526547,0.125
R152,mean_reversion,"{""adx_max"": 25, ""atr_min"": 0.0004, ""rsi_low"": 35, ""wick_min"": 0.0, ""z"": 2.1}",5728,3190,2503,35,0.5603372562796417,0.008607061303354993,48.999999999999964,-68.800000000002,11,0.3333333333333333,1.3001381649620334,0.3001381649620334,-0.5621398471840366,3052,1719,1312,21,0.5671395579016826,0.0208512042230287,63.19999999999999,-57.8000000000001,13,0.6666666666666666,1.6673624174722954,0.6673624174722954,-0.46618272763020274,0.375
R153,mean_reversion,"{""adx_max"": 25, ""atr_min"": 0.0004, ""rsi_low"": 35, ""wick_min"": 0.2, ""z"": 2.1}",2464,1353,1094,17,0.5529219452390682,-0.004740498569677156,-11.600000000000016,-62.39999999999988,15,0.3333333333333333,0.8072402976797787,-0.19275970232022133,-0.49407125033285004,1415,761,641,13,0.5427960057061341,-0.022967189728958632,-32.20000000000001,-73.40000000000002,13,0.3333333333333333,0.6848960671151262,-0.3151039328848738,-0.5324222108248444,0.375
R154,breakout,"{""adx_min"": 15, ""body_min"": 0.2, ""lookback"": 20, ""vol_z_min"": 0.5}",13182,6001,7121,60,0.4573235787227557,-0.1768175582990398,-2320.2,-2342.0000000000655,16,0.0,4.840318260465099e-11,-0.9999999999515968,-0.9999999999608222,5759,2543,3177,39,0.4445804195804196,-0.19975524475524478,-1142.6,-1142.800000000057,19,0.0,8.57326782084845e-06,-0.9999914267321791,-0.9999914414798271,0.0
R155,breakout,"{""adx_min"": 15, ""body_min"": 0.5, ""lookback"": 20, ""vol_z_min"": 0.5}",10356,4635,5678,43,0.449432754775526,-0.19102104140405313,-1970.0,-1988.4000000001436,16,0.0,1.8038534545120237e-09,-0.9999999981961466,-0.9999999984862528,4586,2021,2530,35,0.44407822456602947,-0.20065919578114702,-913.1999999999999,-914.400000000034,18,0.0,8.928484008561864e-05,-0.9999107151599144,-0.9999117600593187,0.0
R156,breakout,"{""adx_min"": 20, ""body_min"": 0.2, ""lookback"": 20, ""vol_z_min"": 0.5}",9819,4486,5292,41,0.4587850276130088,-0.17418695029658418,-1703.2000000000003,-1724.4000000001258,18,0.0,2.6631575120495933e-08,-0.9999999733684248,-0.9999999783404332,4348,1918,2403,27,0.44387873177505205,-0.20101828280490627,-868.6000000000001,-868.8000000000312,19,0.0,0.00014082287416983372,-0.9998591771258302,-0.9998594193679035,0.0
R157,breakout,"{""adx_min"": 20, ""body_min"": 0.5, ""lookback"": 20, ""vol_z_min"": 0.5}",7664,3447,4192,25,0.4512370729153031,-0.1877732687524545,-1434.4,-1453.4000000000776,17,0.0,4.277499174479994e-07,-0.9999995722500825,-0.9999996440492986,3453,1519,1908,26,0.4432448205427488,-0.20215932302305226,-692.8000000000001,-694.0000000000057,15,0.0,0.000848202535733907,-0.9991517974642661,-0.9991617239682893,0.0
R158,breakout,"{""adx_min"": 25, ""body_min"": 0.2, ""lookback"": 20, ""vol_z_min"": 0.5}",6624,3047,3552,25,0.4617366267616306,-0.16887407182906503,-1114.4,-1141.8000000000616,19,0.0,1.0976213555365323e-05,-0.9999890237864446,-0.9999916098656362,2982,1328,1633,21,0.4484971293481932,-0.19270516717325228,-570.6,-570.9999999999955,18,0.0,0.0029366988910077586,-0.9970633011089922,-0.9970744506147019,0.0
R159,breakout,"{""adx_min"": 25, ""body_min"": 0.5, ""lookback"": 20, ""vol_z_min"": 0.5}",5178,2325,2837,16,0.45040681906237895,-0.18926772568771794,-977.0000000000001,-1001.2000000000405,22,0.0,4.600279593864625e-05,-0.9999539972040613,-0.9999637623589573,2360,1048,1292,20,0.4478632478632479,-0.1938461538461539,-453.6,-459.79999999999137,16,0.0,0.009712008879476788,-0.9902879911205232,-0.9908588934661502,0.0
R160,breakout,"{""adx_min"": 15, ""body_min"": 0.2, ""lookback"": 20, ""vol_z_min"": 1.0}",10678,4837,5801,40,0.45469073134047755,-0.18155668358714044,-1931.4,-1950.800000000151,27,0.0,2.6203401664105236e-09,-0.9999999973796598,-0.999999997830119,4701,2075,2594,32,0.44442064681944743,-0.20004283572499465,-934.0,-934.0000000000389,18,0.0,7.216039690051525e-05,-0.9999278396030995,-0.9999278396030995,0.0
R161,breakout,"{""adx_min"": 15, ""body_min"": 0.5, ""lookback"": 20, ""vol_z_min"": 1.0}",8389,3723,4635,31,0.44544149318018667,-0.19820531227566404,-1656.6000000000001,-1672.8000000000964,22,0.0,4.4945684959259694e-08,-0.999999955054315,-0.9999999616170192,3765,1660,2077,28,0.44420658282044423,-0.20042815092320043,-749.0,-750.4000000000142,17,0.0,0.0004772901600194954,-0.9995227098399805,-0.9995287673503876,0.0
R162,breakout,"{""adx_min"": 20, ""body_min"": 0.2, ""lookback"": 20, ""vol_z_min"": 1.0}",7985,3626,4332,27,0.4556421211359638,-0.17984418195526516,-1431.2,-1451.2000000000876,19,0.0,4.360662003522657e-07,-0.9999995639337996,-0.9999996414045841,3555,1571,1962,22,0.44466459099915084,-0.19960373620152846,-705.2,-705.4000000000124,19,0.0,0.0007460153170647156,-0.9992539846829352,-0.9992552679708824,0.0
R163,breakout,"{""adx_min"": 20, ""body_min"": 0.5, ""lookback"": 20, ""vol_z_min"": 1.0}",6231,2774,3438,19,0.4465550547327753,-0.19620090148100452,-1218.8000000000002,-1235.6000000000543,16,0.0,3.920262047589491e-06,-0.9999960797379525,-0.99999667419783,2835,1256,1558,21,0.4463397299218195,-0.19658848614072497,-553.2,-556.1999999999995,17,0.0,0.003516102383086343,-0.9964838976169137,-0.9965784760461073,0.0
R164,breakout,"{""adx_min"": 25, ""body_min"": 0.2, ""lookback"": 20, ""vol_z_min"": 1.0}",5389,2457,2914,18,0.45745671197169985,-0.17657791845094023,-948.4000000000001,-971.6000000000454,16,0.0,6.074135143575747e-05,-0.9999392586485643,-0.9999516167954174,2418,1072,1330,16,0.4462947543713572,-0.19666944213155702,-472.40000000000003,-474.79999999999126,17,0.0,0.00802600149201826,-0.9919739985079817,-0.9921381149548965,0.0
R165,breakout,"{""adx_min"": 25, ""body_min"": 0.5, ""lookback"": 20, ""vol_z_min"": 1.0}",4208,1862,2333,13,0.4438617401668653,-0.20104886769964245,-843.4,-864.4000000000269,23,0.0,0.00018214606105943567,-0.9998178539389405,-0.9998517650110254,1920,855,1050,15,0.44881889763779526,-0.19212598425196853,-366.0,-373.5999999999941,15,0.0,0.023752497500122673,-0.9762475024998774,-0.9779274823423493,0.0
R166,breakout,"{""adx_min"": 15, ""body_min"": 0.2, ""lookback"": 20, ""vol_z_min"": 1.5}",8430,3820,4576,34,0.4549785612196284,-0.1810385898046689,-1520.0,-1540.2000000000878,24,0.0,1.761501984140997e-07,-0.9999998238498016,-0.999999855445648,3768,1669,2075,24,0.44577991452991456,-0.19759615384615384,-739.8000000000001,-741.6000000000176,20,0.0,0.0005231869234501532,-0.9994768130765499,-0.9994855996844139,0.0
R167,breakout,"{""adx_min"": 15, ""body_min"": 0.5, ""lookback"": 20, ""vol_z_min"": 1.5}",6645,2952,3667,26,0.4459888200634537,-0.19722012388578336,-1305.4,-1322.8000000000568,20,0.0,1.6208744499686393e-06,-0.99999837912555,-0.9999986334740892,3032,1341,1671,20,0.4452191235059761,-0.19860557768924303,-598.2,-598.600000000003,17,0.0,0.0022232266071528246,-0.9977767733928472,-0.9977828175667445,0.0
R168,breakout,"{""adx_min"": 20, ""body_min"": 0.2, ""lookback"": 20, ""vol_z_min"": 1.5}",6323,2881,3418,24,0.4573741863787903,-0.1767264645181775,-1113.2,-1131.8000000000557,16,0.0,1.124315354903008e-05,-0.9999887568464509,-0.9999906320596095,2837,1267,1555,15,0.44897236002834867,-0.19184975194897239,-541.4000000000001,-541.3999999999958,20,0.0,0.003955685742043322,-0.9960443142579567,-0.9960443142579567,0.0
R169,breakout,"{""adx_min"": 20, ""body_min"": 0.5, ""lookback"": 20, ""vol_z_min"": 1.5}",4960,2217,2726,17,0.4485130487558163,-0.19267651223953067,-952.4,-967.4000000000291,17,0.0,5.936632423579129e-05,-0.9999406336757642,-0.9999486831566808,2272,1018,1240,14,0.4508414526129318,-0.18848538529672276,-425.6,-427.39999999999264,18,0.0,0.012896236485639225,-0.9871037635143608,-0.9873066277265905,0.0
R170,breakout,"{""adx_min"": 25, ""body_min"": 0.2, ""lookback"": 20, ""vol_z_min"": 1.5}",4248,1950,2282,16,0.4607750472589792,-0.17060491493383742,-722.0,-742.000000000023,15,0.0,0.0006131287559228286,-0.9993868712440772,-0.9994961620562013,1914,856,1049,9,0.44934383202099737,-0.19118110236220476,-364.20000000000005,-366.3999999999939,18,0.0,0.024184361091033862,-0.9758156389089662,-0.9763120772152595,0.0
R171,breakout,"{""adx_min"": 25, ""body_min"": 0.5, ""lookback"": 20, ""vol_z_min"": 1.5}",3346,1497,1838,11,0.4488755622188906,-0.19202398800599702,-640.4,-658.0000000000073,18,0.0,0.0014384813586781017,-0.9985615186413219,-0.9987897684814395,1537,690,839,8,0.4512753433616743,-0.18770438194898625,-287.0,-293.39999999999577,17,0.0,0.05317352147586386,-0.9468264785241362,-0.9500742855847427,0.0
R172,breakout,"{""adx_min"": 15, ""body_min"": 0.2, ""lookback"": 40, ""vol_z_min"": 0.5}",9807,4460,5312,35,0.4564060581252558,-0.1784690953745395,-1744.0,-1777.2000000001278,17,0.0,1.770626299424814e-08,-0.999999982293737,-0.9999999872309461,4205,1848,2330,27,0.4423168980373384,-0.20382958353279082,-851.6000000000001,-851.6000000000306,19,0.0,0.00016790620685744732,-0.9998320937931425,-0.9998320937931425,0.0
R173,breakout,"{""adx_min"": 15, ""body_min"": 0.5, ""lookback"": 40, ""vol_z_min"": 0.5}",7733,3451,4258,24,0.4476585808794915,-0.19421455441691532,-1497.2000000000003,-1524.4000000000854,23,0.0,2.2748612148000268e-07,-0.9999997725138785,-0.9999998260626929,3395,1493,1879,23,0.44276393831553973,-0.20302491103202847,-684.6000000000001,-684.6000000000056,19,0.0,0.0009227946931369103,-0.9990772053068631,-0.9990772053068631,0.0
R174,breakout,"{""adx_min"": 20, ""body_min"": 0.2, ""lookback"": 40, ""vol_z_min"": 0.5}",7894,3625,4240,29,0.46090273363000633,-0.1703750794659886,-1340.0,-1369.2000000000844,16,0.0,1.0905711146140392e-06,-0.9999989094288854,-0.9999991818519518,3352,1471,1861,20,0.4414765906362545,-0.2053421368547419,-684.2,-684.2000000000062,21,0.0,0.0009279826982982809,-0.9990720173017017,-0.9990720173017017,0.0
R175,breakout,"{""adx_min"": 20, ""body_min"": 0.5, ""lookback"": 40, ""vol_z_min"": 0.5}",6180,2783,3379,18,0.4516390782213567,-0.18704965920155792,-1152.6,-1177.0000000000514,21,0.0,7.620498920162773e-06,-0.9999923795010799,-0.9999939988065201,2704,1187,1498,19,0.44208566108007447,-0.20424581005586592,-548.4000000000001,-549.3999999999954,21,0.0,0.003708285142466873,-0.9962917148575331,-0.9963208484108836,0.0
R176,breakout,"{""adx_min"": 25, ""body_min"": 0.2, ""lookback"": 40, ""vol_z_min"": 0.5}",5659,2623,3016,20,0.4651533959921972,-0.16272388721404504,-917.6,-949.2000000000481,15,0.0,8.179422266889673e-05,-0.9999182057773311,-0.9999400440811194,2453,1091,1345,17,0.4478653530377668,-0.19384236453201972,-472.20000000000005,-472.7999999999908,18,0.0,0.008031141267081283,-0.9919688587329187,-0.9920131124956021,0.0
R177,breakout,"{""adx_min"": 25, ""body_min"": 0.5, ""lookback"": 40, ""vol_z_min"": 0.5}",4424,2003,2410,11,0.4538862451846816,-0.1830047586675731,-807.6,-833.2000000000276,18,0.0,0.0002583835110966862,-0.9997416164889034,-0.9997991923487556,1968,871,1081,16,0.4462090163934426,-0.1968237704918033,-384.20000000000005,-391.59999999999366,18,0.0,0.019759175895963047,-0.9802408241040369,-0.9816332257855563,0.0
R178,breakout,"{""adx_min"": 15, ""body_min"": 0.2, ""lookback"": 40, ""vol_z_min"": 1.0}",8147,3651,4470,26,0.4495751754710011,-0.19076468415219802,-1549.2000000000003,-1578.0000000000932,25,0.0,1.329604826234162e-07,-0.9999998670395174,-0.9999998998727067,3546,1560,1964,22,0.4426787741203178,-0.20317820658342792,-716.0,-716.0000000000136,16,0.0,0.0006698110076126187,-0.9993301889923873,-0.9993301889923873,0.0
R179,breakout,"{""adx_min"": 15, ""body_min"": 0.5, ""lookback"": 40, ""vol_z_min"": 1.0}",6430,2820,3591,19,0.4398689751988769,-0.20823584464202152,-1335.0,-1360.4000000000624,25,0.0,1.2153023805620557e-06,-0.9999987846976195,-0.9999990542181819,2864,1264,1582,18,0.44413211524947294,-0.20056219255094868,-570.8000000000001,-570.8,19,0.0,0.0029443568180407076,-0.9970556431819593,-0.9970556431819593,0.0
R180,breakout,"{""adx_min"": 20, ""body_min"": 0.2, ""lookback"": 40, ""vol_z_min"": 1.0}",6522,2956,3544,22,0.45476923076923076,-0.18141538461538462,-1179.2,-1204.800000000064,23,0.0,5.760531680682784e-06,-0.9999942394683193,-0.9999955230934365,2811,1237,1558,16,0.44257602862254025,-0.20336314847942757,-568.4000000000001,-569.0,17,0.0,0.003022117894774975,-0.996977882105225,-0.9969945347930148,0.0
R181,breakout,"{""adx_min"": 20, ""body_min"": 0.5, ""lookback"": 40, ""vol_z_min"": 1.0}",5106,2260,2831,15,0.4439206442742094,-0.20094284030642312,-1023.0,-1045.0000000000398,22,0.0,2.9109749832176895e-05,-0.9999708902501678,-0.9999765720156104,2264,1003,1246,15,0.4459759893285905,-0.19724321920853713,-443.6,-447.39999999999213,19,0.0,0.010773732155067717,-0.9892262678449323,-0.989591771053694,0.0
R182,breakout,"{""adx_min"": 25, ""body_min"": 0.2, ""lookback"": 40, ""vol_z_min"": 1.0}",4645,2127,2503,15,0.4593952483801296,-0.17308855291576675,-801.4,-827.6000000000361,20,0.0,0.0002725485492036064,-0.9997274514507964,-0.9997894268098055,2036,901,1122,13,0.44537815126050423,-0.19831932773109245,-401.20000000000005,-404.3999999999927,16,0.0,0.01661987561363613,-0.9833801243863639,-0.9838840717991916,0.0
R183,breakout,"{""adx_min"": 25, ""body_min"": 0.5, ""lookback"": 40, ""vol_z_min"": 1.0}",3636,1617,2009,10,0.44594594594594594,-0.19729729729729734,-715.4000000000001,-739.6000000000129,19,0.0,0.0006710986536637997,-0.9993289013463362,-0.9994696395774287,1628,722,894,12,0.4467821782178218,-0.19579207920792077,-316.40000000000003,-323.99999999999505,19,0.0,0.03947918269714263,-0.9605208173028573,-0.9633791905244031,0.0
R184,breakout,"{""adx_min"": 15, ""body_min"": 0.2, ""lookback"": 40, ""vol_z_min"": 1.5}",6549,2942,3583,24,0.45088122605363984,-0.1884137931034483,-1229.4,-1256.60000000006,22,0.0,3.4816708321579294e-06,-0.9999965183291678,-0.9999973378927701,2905,1290,1600,15,0.4463667820069204,-0.19653979238754327,-568.0,-570.1999999999963,17,0.0,0.0030227190101574097,-0.9969772809898426,-0.9970403961988596,0.0
